BP Number,Priority,Description,Network Type(s),Industry Role(s),Keywords,Public Safety and Disaster,Reference,cable,internet/Data,satellite,wireless,wireline,Service Provider,Network Operator,"Priority (1,2,3)",Equipment Supplier,Property Manager,Government,Public Safety
12-10-0582,Highly Important,"Public Safety and Government should use 911 as the standard access code for emergency services (e.g., PSAP, law enforcement, fire, EMS, hazardous materials).",Cable; Internet/Data; Satellite; Wireless; Wireline;,Government; Public Safety;,Essential Services;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,TRUE
12-10-0584,Important,"Network Operators, Service Providers, Equipment Suppliers and Government should  work together to support appropriate industry and international organizations to develop and implement NS/EP standards in networks.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Government;,Business Continuity; Emergency Preparedness; Essential Services; Industry Cooperation; Liaison;,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE
12-10-0587,Important,"Network Operators, Service Providers and Government should  be familiar with the Telecommunications Service Priority (TSP) program and support / promote it as applicable if they are providers of critical services to National Security and Emergency Preparedness (NS/EP) users.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Government;,Business Continuity; Disaster Recovery; Emergency Preparedness; Essential Services; Network Operations; Network Provisioning; Pandemic; Policy; Public Safety and Disaster;,FALSE,"The TSP Program is an FCC program used to identify and prioritize telecommunication services that support NSEP missions. The TSP Program also provides a legal means for the telecommunications industry to provide preferential treatment to services enrolled in the program. More information on the TSP Program can be obtained from the National Communications System (NCS) Office of Priority Telecommunications, Manager National Communications System, Attn: OPT/N3, 701 South Courthouse Road, Arlington, Virginia 22204-2198, on telephone 703-607-4932 or at http://www.dhs.gov/telecommunications-service- priority-tsp. Note: This Best practice could impact 9-1-1 operations.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE,FALSE
12-10-0589,Highly Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should establish a minimum set of work experience and training courses which must be completed before personnel may be assigned to perform maintenance activities on production network elements, especially when new technology is introduced in the network.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Supervision; Training and Awareness;,TRUE,This training should reinforce the importance of following procedures at all times and emphasize the steps required to successfully detect problems and to isolate the problem systematically and quickly without causing further system degradation. Lack of troubleshooting experience and proper training in trouble detection and isolation usually prolongs the trouble detection and isolation process.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE
12-10-0594,Highly Important,"Network Operators and Service Providers should follow industry guidelines for validating SS7 link diversity, which should be performed at a minimum of twice a year, and at least one of those validations should include a physical validation of equipment compared to the recorded documentation of diversity.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Facilities - Transport; Network Operations; Procedures; Public Safety and Disaster;,FALSE,"ATIS-0300018, Next Generation Interconnection Interoperability (NGIIF) Reference Document: Part III, Installation, Testing and Maintenance Responsibilities for SS7 Links and Trunks Attachment G Link Diversity Validation Guidelines, found at http://www.atis.org/docstore. Note: This Best practice could impact 9-1-1 operations.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE
12-10-0595,Highly Important,"Network Operators, Service Providers, and Public Safety should be aware of the dynamic nature of peak traffic periods and should consider scheduling potentially service- affecting procedures (e.g., maintenance, high risk procedures, growth activities) so as to minimize the impact on end-user services.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety;,Network Operations; Network Provisioning; Pandemic; Policy; Procedures; Supervision; Training and Awareness;,TRUE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE
12-10-0600,Highly Important,"Network Operators and Service Providers should establish and document a process to plan, test, evaluate and implement major change activities in their network.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Documentation; Network Operations; Network Provisioning; Procedures; Supervision;,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE
12-10-0601,Important,"Network Operators and Service Providers should restrict commands available to technicians to ensure authorized access and use, and maintain, manage and protect an audit trail.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Corporate Ethics; Network Operations; Network Provisioning; Procedures; Supervision;,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE
12-10-0605,Highly Important,Network Operators and Service Providers should assess the synchronization needs of the network elements and interfaces that comprise their networks to develop and maintain a detailed synchronization plan.,Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Industry Cooperation; Network Elements; Network Interoperability; Network Operations; Network Provisioning; Procedures;,FALSE,"The synchronization plan should include interfaces, customers (both retail and wholesale) and network peers. The plan should encompass all services provided by and used by the Network Operators and Service Providers. The plan should include: synchronization hierarchy, failure avoidance, redundancy and backup for resilience, FMECA and SPOFA. Synchronization performance expectations (24hr slip rate) should be determined in both primary and backup operation scenarios. Timing loop analysis must be performed in the primary arrangement and in all potential failure scenarios. Note: This Best practice could impact 9-1-1 operations.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE
12-10-0607,Highly Important,Network Operators and Service Providers should ensure that bilateral technical agreements between interconnecting networks address the issue of inter-provider fault isolation.,Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Facilities - Transport; Industry Cooperation; Network Interoperability; Network Operations; Policy; Procedures;,FALSE,"At a minimum, these agreements should address the escalation procedures to be used when a problem occurs in one network. The agreement should also address what information will be shared between the interconnected companies.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE
12-10-0611,Important,"Service Providers and Equipment Suppliers should provide secure electronic distribution of documentation and software, where feasible.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Equipment Supplier;,Documentation; Information Protection; Procedures; Software;,FALSE,"Electronic access to documentation will allow better version control and ease of access for field personnel. Additionally, electronic access allows implementation and delivery of future enhancements such as interactive methods and information. Local back-up copies should be readily available.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE
12-10-0614,Important,"Network Operators, Service Providers, and Equipment Suppliers should position the equipment designation information (e.g., location, labels, RFID tags) so that they are securely affixed and not on removable parts.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier;,Hardware; Network Elements;,FALSE,"The equipment designation should not be placed on removable parts such as covers, panels, doors, or vents that can be removed and mistakenly installed on a different network element.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE
12-10-0615,Highly Important,"Network Operators, Service Providers, and Public Safety should verify complex configuration changes before committing them and test after the change to ensure the appropriate and expected results.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety;,Network Operations; Network Provisioning; Procedures;,TRUE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE
12-10-0617,Highly Important,Network Operators and Service Providers should ensure that routing controls are implemented and managed to prevent adverse routing conditions.,Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Cyber Security; Network Interoperability; Network Operations; Network Provisioning; Procedures;,FALSE,"Adverse routing conditions may include such things as infinite looping and flooding of datagrams across data networks. Controls should be implemented across network boundaries to limit the frequency of route advertisements and prevent routing of reserved or private address space. Controls should also prevent unauthorized advertisements of other operators' address space that is not legitimately allocated or assigned to the proper entity. For example, see those addressed in RFC 1918 - http://www.rfc-
editor.org/info/rfc1918. Note: This Best practice could impact 9-1-1 operations.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE
12-10-0620,Important,"Equipment Suppliers should endeavor to meet requirements outlined in Industry Standards regarding Network Equipment-Building System (NEBS) practices for Power and Communication Cables (e.g., power, fire, temperature, humidity, vibration).",Cable; Internet/Data; Satellite; Wireless; Wireline;,Equipment Supplier;,Fire;,FALSE,Telcordia GR-63 01 Network Equipment-Building System (NEBS) Requirements may be purchased at   http://telecom-info.telcordia.com/site-cgi/ido/docs2.pl?ID=170086171&page=home,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE
12-10-0621,Important,"Network Operators and Service Providers should consider abandoning and / or removing existing cable that does not meet New Equipment Building System (NEBS) standards, if it is economically feasible and safe to do so.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Fire; Policy;,FALSE,http://192.4.253.70/services/testing/nebs/index.html,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE
12-10-0623,Important,"Network Operators, Service Providers should  perform annual maintenance by performing a discharge test or by using an ohmic test instrument if they are using Valve Regulated Lead Acid (VRLA) batteries.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Fire; Network Operations; Power; Procedures;,FALSE,"The aging properties of these batteries can lead to thermal runaway that may cause a fire. See GR-4228, VRLA Battery String Certification Levels Based on Requirements for Safety and Performance and http://telecom-info.telcordia.com/site-cgi/ido/docs.cgi?DOCUMENT=gr-
4228&amp;KEYWORDS=&amp;TITLE=&amp;ID=097222093
SEARCH",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE
12-10-0624,Important,"Network Operators, Service Providers and Property Managers should  be encouraged to establish rectifier case history files, by equipment category to facilitate decisions to replace equipment with more efficient equipment based on failure trends.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Property Manager;,Documentation; Fire; Network Elements; Network Operations; Network Provisioning; Power; Procedures;,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE
12-10-0625,Important,"Network Operators, Service Providers, Property Managers, and Public Safety should consider placing electric utility transformers external to buildings.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety; Property Manager;,Buildings; Fire; Power;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE
12-10-0626,Important,"Network Operators, Service Providers, Property Managers, and Public Safety should regularly inspect building mechanical equipment (e.g., air handling fans, air compressors, pumps).",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety; Property Manager;,Buildings; Fire; Procedures;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE
